number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
2108,[Crash Report] Trying to blend 2 images ,open,https://github.com/GraphiteEditor/Graphite/issues/2108,carlo-colombo,Crash,,2,2024-11-12T06:50:15Z,2025-01-19T22:08:58Z,,,No,"**Describe the Crash**  I imported 2 images in the editor, then added a Rasterize blend node, when I tried to connect the output of the blend node to a transform to output in a layer it crashed    **Steps To Reproduce**  Describe precisely how the crash occurred, step by step, starting with a new editor window.  1. Open the Graphite editor at https://editor.graphite.rs  2. add 2 images  3. add blend node  4. output blend to a layer  5.     **Additional Details**  Provide any further information or context that you think would be helpful in fixing the issue. Screenshots or video can be linked or attached to this issue.    <img width=""1055"" alt=""Screenshot 2024-11-12 at 07 48 53"" src=""https://github.com/user-attachments/assets/18512de7-0dba-4046-a291-2a638dfc3c38"">    **Browser and OS**  Chrome 130, Mac    **Stack Trace**  Copied from the crash dialog in the Graphite editor:    ```  panicked at node-graph/gcore/src/raster/image.rs:162:9:  assertion `left == right` failed    left: 211600   right: 1558440    Error      at https://editor.graphite.rs/assets/index-StBtR31p.js:706:1169      at p (https://editor.graphite.rs/assets/index-StBtR31p.js:691:5216)      at Object.handleJsMessage (https://editor.graphite.rs/assets/index-StBtR31p.js:691:5364)      at https://editor.graphite.rs/assets/index-StBtR31p.js:692:63200      at https://editor.graphite.rs/assets/index-StBtR31p.js:692:35871      at et (https://editor.graphite.rs/assets/index-StBtR31p.js:692:1842)      at P0.o.wbg.__wbg_call_5fb7c8066a4a4825 (https://editor.graphite.rs/assets/index-StBtR31p.js:692:35841)      at graphite_wasm.wasm._ZN13graphite_wasm10editor_api12EditorHandle27send_frontend_message_to_js17he2260553331a2c0eE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[3760]:0x80c152)      at graphite_wasm.wasm._ZN4core3ops8function2Fn4call17haad1996cb846aa98E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[13566]:0xaccd7c)      at graphite_wasm.wasm._ZN3std9panicking20rust_panic_with_hook17he5c089ac7305193eE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[6938]:0x9a80e6)      at graphite_wasm.wasm._ZN4core9panicking9panic_fmt17hdc8d2d914c0710e4E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[10356]:0xa7e74c)      at graphite_wasm.wasm._ZN4core9panicking19assert_failed_inner17hac6df1fbe8940f48E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[4538]:0x8a2e32)      at graphite_wasm.wasm._ZN13graphene_core6raster5image14Image$LT$P$GT$10to_flat_u817h4555360db951b76cE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[2052]:0x65b99d)      at graphite_wasm.wasm._ZN13graphene_core6raster5image48Image$LT$graphene_core..raster..color..Color$GT$6to_png17h47de683678e9d25eE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[5226]:0x8fe603)      at graphite_wasm.wasm._ZN123_$LT$graphene_core..graphic_element..Raster$u20$as$u20$graphene_core..graphic_element..renderer..GraphicElementRendered$GT$10render_svg17h7930ea5fdb36609dE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[1123]:0x4d133b)      at graphite_wasm.wasm._ZN129_$LT$graphene_core..graphic_element..GraphicGroup$u20$as$u20$graphene_core..graphic_element..renderer..GraphicElementRendered$GT$10render_svg17ha65ae070e1b3686eE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[1339]:0x55148b)      at graphite_wasm.wasm._ZN12graphene_std19wasm_application_io6render28_$u7b$$u7b$closure$u7d$$u7d$17h05695b0b382f62c1E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[533]:0x2ed250)      at graphite_wasm.wasm._ZN150_$LT$graphene_core..registry..DynAnyNode$LT$_I$C$_O$C$N$GT$$u20$as$u20$graphene_core..Node$LT$alloc..boxed..Box$LT$dyn$u20$dyn_any..DynAny$GT$$GT$$GT$4eval28_$u7b$$u7b$closure$u7d$$u7d$28_$u7b$$u7b$closure$u7d$$u7d$17h09caeea081fb414aE (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[6121]:0x95db0e)      at graphite_wasm.wasm._ZN173_$LT$$RF$interpreted_executor..dynamic_executor..DynamicExecutor$u20$as$u20$graph_craft..graphene_compiler..Executor$LT$I$C$graph_craft..document..value..TaggedValue$GT$$GT$7execute28_$u7b$$u7b$closure$u7d$$u7d$17haa162f81f698bdb7E.llvm.10675772075615849968 (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[3839]:0x81a715)      at graphite_wasm.wasm._ZN13graphite_wasm10editor_api26poll_node_graph_evaluation28_$u7b$$u7b$closure$u7d$$u7d$17hf0998fcf8cb87065E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[5317]:0x91193c)      at graphite_wasm.wasm._ZN20wasm_bindgen_futures5queue10QueueState7run_all17hd97bfc3873db4599E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[3837]:0x81a0be)      at graphite_wasm.wasm._ZN20wasm_bindgen_futures5queue5Queue3new28_$u7b$$u7b$closure$u7d$$u7d$17h09657dd8eac6fbb0E.llvm.4933978826303673485 (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[11857]:0xaa29aa)      at graphite_wasm.wasm._ZN136_$LT$dyn$u20$core..ops..function..FnMut$LT$$LP$A$C$$RP$$GT$$u2b$Output$u20$$u3d$$u20$R$u20$as$u20$wasm_bindgen..closure..WasmClosure$GT$8describe6invoke17h34d207096920c174E (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[11856]:0xaa299c)      at graphite_wasm.wasm.closure10070 externref shim (https://editor.graphite.rs/assets/graphite_wasm_bg-hUH_VdBe.wasm:wasm-function[12019]:0xaa4769)      at y0 (https://editor.graphite.rs/assets/index-StBtR31p.js:692:891)      at i (https://editor.graphite.rs/assets/index-StBtR31p.js:692:266)  ```"
2106,Import ARW files as Images,open,https://github.com/GraphiteEditor/Graphite/pull/2106,elbertronnie,,,4,2024-11-10T21:21:53Z,2025-06-28T13:25:58Z,,,Sí,"Blocked because of #1895, waiting on #1604 to be unblocked. Closes #2188"
2101,Initialization flicker when creating a document with an artboard or imported image,open,https://github.com/GraphiteEditor/Graphite/issues/2101,0HyperCube,Paper Cut,,1,2024-11-10T12:39:13Z,2025-01-19T21:45:56Z,,,No,"When creating a document with file -> new document, flickering occurs. This is because the editor first renders the artboard with a scale of 1 and no offset, before centring the viewport.    Ideally this first render should not be necessary. If it is kept however, there is no reason to blit it."
2100,Long node graph evaluations hang frontend,open,https://github.com/GraphiteEditor/Graphite/issues/2100,0HyperCube,Performance,,1,2024-11-10T10:59:47Z,2025-01-19T21:45:45Z,,,No,Despite all of the weird and hacky things we have to pass node graph evaluations to another 'thread'  both browsers I have tested (firefox-dev and msedge) appear to evaluated the node graph on the main thread. This was confirmed both by running an expensive node and using the profiler.
2084,Node versioning system,open,https://github.com/GraphiteEditor/Graphite/issues/2084,adamgerhant,,,0,2024-10-30T04:30:46Z,2025-01-19T22:08:52Z,,,No,"Since nodes are constantly changing, we currently have to run automated upgrade scripts to replace node internals with the current version, update inputs, etc. A non destructive node versioning system similar to Crates is necessary for compatibility and ease of use.    Each instance of a node will store its version, and the document node definition will also store the version. The definition version will be incremented every time a node is changed, and every time a new version is created an upgrade script can be included to upgrade from the previous version to that version.    When the editor notices an out of date node, it prompts the user to upgrade it. It will use the mapping of version to upgrade scripts one by one to get the node to the most up to date version. The important part is that a node will never be automatically changed unless a user explicitly requests it. An ignore box should also be available, which dereferences the users node from the node definition.    Note that this is not related to editor structs and fields. That will still require breaking changes or best attempts at upgrading."
2078,Aperiodic tile generator node,open,https://github.com/GraphiteEditor/Graphite/issues/2078,Keavon,Good First Issue,,4,2024-10-26T00:56:31Z,2025-01-19T22:08:53Z,,,No,https://en.wikipedia.org/wiki/Aperiodic_tiling  https://en.wikipedia.org/wiki/Einstein_problem    It'd be a cool demonstration of the boundlessness of the adaptive resolution system.
2068,Preserve point IDs without a path node,open,https://github.com/GraphiteEditor/Graphite/issues/2068,0HyperCube,"Architecture,Crash",,2,2024-10-22T20:40:47Z,2025-03-29T04:51:05Z,,,No,"When there is no path node, the `compute_modified_vector` function (included below) relies on the `click_targets`. However click targets don't store PointIds, SegementIds, or colinear handles. This leads to a couple of issues:  - If you select a point on ellipse (no dragging) the colinear check box won't be filled.  - If the segments are in an odd order (e.g. with the bevel node), inserting a point in a segment crashes.    https://github.com/GraphiteEditor/Graphite/blob/c3a3c4c907419e2ebb9a382546a1d7b66f57cdc0/editor/src/messages/portfolio/document/utility_types/network_interface.rs#L2826-L2831"
2054,Store metadata as data flows through the graph,open,https://github.com/GraphiteEditor/Graphite/issues/2054,adamgerhant,"Architecture,Graphene",adamgerhant,1,2024-10-19T18:07:23Z,2025-07-02T09:09:12Z,,,No,"The downstream transform to the document for layers (and other nodes) will have to be returned from the render output due to caching not working with monitor nodes (#1946). Monitor nodes cannot be used to get the downstream transforms, since a downstream transform node will not update an upstream cached monitor node. Currently this logic is done when rendering, but this will skip data upstream from destructive operations. This means the best solution is to store a recursive metadata structure for each row in a spread sheet that stores its downstream transforms, and the downstream transforms of all upstream nodes.  This means all spreadsheets will need to contain a column for metadata, which will also need to include all upstream metadata (downstream transform to document).     The Path node and Merge node should add their NodeId and an identity matrix to the spreadsheet, and the transform node will continuously modify this transform as it flows through the graph. This means the Footprint is no longer used to calculate the downstream transforms    Monitor nodes can be used to access upstream data though, for example the vector data of a Path node, clip status for the artboard node, etc. This is somewhat blocked by (#2044), but an easy work around could be to insert them in the definition for now.    ~~Transforms on vector data will be stored in a column of type Vec<(NodeId, DAffine)>. Each transform node right (left?) multiplies the last matrix in the vec, and each path node adds a new element to the vec. It is essentially the responsibility of the data type and nodes to provide the vector modify functionality for manipulating the various path nodes. The data cannot be returned from monitor nodes due to caching, as a downstream transform could change without the monitor node being updated. The two solutions to this could be to start execution from the path node, or return the data with the render output. Returning data from the render output means that the path node would store the its vector data in a column of type Vec<(NodeId, VectorData)>~~    ~~When displaying the overlay for vector data in `path_overlays`, the click targets from the first path node are used, but the transform is derived from the layer. The transform should be used as it flows through the monitor node in the path node, not the layer.~~    ~~For example, create a vector with a path, then repeat it. The graphic group has an identity transform, while the vector data stores the full transform. This means the vector~~    ~~The best solution is to not return the transform to viewport from the render output as is currently done. Instead, monitor nodes are used to return the transform to document space (downstream transforms * data transform). The downstream transforms are tracked by separating the document to viewport and downstream transforms in the footprint. Then the editor will use the document to viewport transform to calculate the full transform from that monitor node to viewport space (monitor transform * document to viewport). This solves the caching issue since the monitor nodes will only need to return their data when the data changes, not when the document to viewport in the footprint changes.~~    ~~In general, no metadata should be returned from the render output due to its destructive nature.~~      "
2050,Upstream transform in a layer stack offsets tooling downstream of it,open,https://github.com/GraphiteEditor/Graphite/issues/2050,adamgerhant,Architecture,,1,2024-10-17T19:55:10Z,2025-01-26T00:30:54Z,,,No,"If there is a transform node in a stack, and a rectangle is created at the top of the stack, it will be offset from the cursor. This is because the graphic group stores a global transform. This is something that will need to be fixed by the spreadsheet system (#2003).  ![Image](https://github.com/user-attachments/assets/223f791c-fee2-4351-bebd-e2a8c6be0d97)"
2048,Bezier-rs web demo site's miter limit control doesn't work,open,https://github.com/GraphiteEditor/Graphite/issues/2048,dzaima,"Help Wanted,Good First Issue,Web",,2,2024-10-16T23:00:01Z,2025-03-03T05:04:14Z,,,No,"The ""join: Miter - limit"" options on https://graphite.rs/libraries/bezier-rs/ don't appear to do anything.  I believe it should be the [`variable: ""join: Miter - limit""`](https://github.com/GraphiteEditor/Graphite/blob/9f7b3936f412ad88253ba38f3a9203827ed8b119/website/other/bezier-rs-demos/src/features-subpath.ts#L174)s not matching `options.miter_limit`, but don't have the dev env set up to properly test.  The code for this, which is separate from the main Graphite editor code base, is in [`/website/other/bezier-rs-demos`](https://github.com/GraphiteEditor/Graphite/tree/master/website/other/bezier-rs-demos) which has a readme there for how to set up the project. There isn't much code in that directory.  In the video below, the pointy bit should get flattened when changing the limit slider, but it doesn't currently work in the demo.  https://github.com/user-attachments/assets/8d4dce4b-5116-4fa2-bd8f-879676afedcb"
